TRABRUJ128F42ADE0D,1,57ef655638e539fcfbc1f387d418f75790a9838e,Boston,A Man I'll Never Be, said mind turn walk away disappearing way back dreams hard unkind easy say everything way seems look somewhere mind see man never could find way feel like man believe gets harder every day hide behind dream see man never get stronger climb higher never know hard tried cry little longer hold little tighter emotions satisfied look somewhere mind see man never could find way feel like man believe gets harder every day hide behind dream see man never get stronger climb higher never know hard tried cry little longer hold little tighter emotions satisfied look somewhere mind still see man never could find way feel like man believe gets harder every day keep hidin feeling
TRABYQX128F427CF08,1,148e0ebee999fa316876e93515363f0f9267a342,Simon & Garfunkel,Keep The Customer Satisfied, gee great back home home want road long friend came along know disagree old story yeah everywhere go get slandered libeled hear words never heard bible one step ahead shoe shine two steps away county line trying keep customers satisfied satisfied deputy sheriff said tell come boy better get bags flee trouble boy heading old story everywhere go get slandered libeled hear words never heard bible one step ahead shoe shine two steps away county line trying keep customers satisfied satisfied old story everywhere go get slandered libeled hear words never heard bible tired oh tired trying keep customers satisfied satisfied
TRACDEY128F931D2A2,1,018d752c15c4d303771983fb38ea4ec60d3bd97c,Dan Fogelberg,Leader Of The Band, child alone wild cabinet maker son hands meant different work heart known none left home went lone solitary way gave gift know never repay quiet man music denied simpler fate tried soldier music wait earned love discipline thund ring velvet hand gentle means sculpting souls took years understand leader band tired eyes growing old blood runs instrument song soul life poor attempt imitate man living legacy leader band brothers lives different heard another call one went chicago saint paul colorado hotel living life chose come know well thank music stories road thank freedom came time go thank kindness times got tough papa think said love near enough leader band tired eyes growing old blood runs instrument song soul life poor attempt imitate man living legacy leader band living legacy leader band
TRACGHI128F427EC93,1,e32c7a05b7da987e34cec862072615153d8a91e0,Aberfeldy,Slow Me Down, open book take look nothing found could slow yo yo slow could seeing stars could behind bars could ground slow ever slow know sky blue fall know world round ever slow slow slow slow slow way smile way let way never frown way slow slow slow slow slow slow cause side could never see one ever found ever slow know sky blue fall know world round ever slow show nothing seems throw arms around dream yeah yeah side never see one ever found ever slow got world win get back mess around ever slow ever slow
TRACLBE128F1485B63,1,02933494d2e871bb0a50a04477bf9b1b7f558c97,Blur,Star Shaped, unfortunately licensed display full lyrics song moment hopefully able future random page
TRACLRS12903CE9386,1,e3c0a64c204f6684e2127f9b746b616fe5208228,Tammy Wynette,Stand By Your Man, sometimes hard woman giving love one man bad times good times doin things understand love forgive even though hard understand love oh proud cause man stand man give two arms cling something warm come nights cold lonely stand man show world love keep giving love stand man stand man show world love keep giving love stand man
TRACTDQ128F4269E48,1,23ef1274d55b4841e45b990b516b8620b5d6f21e,Laura Nyro,Save The Country, come people come children come glory river gon na wash wash gon na lay devil gon na lay devil come people come children king glory river precious king loved people sing babes blinking sun sang shall overcome got fury soul fury gon na take glory goal mind study war save people save children save country come people come children come glory river gon na wash wash gon na lay devil gon na lay devil come people sons mothers keep dream two young brothers got ta take dream ride dove build dream love know build dream love could build dream love know could build dream love got fury soul fury gon na take glory goal mind study war save people save children save country save country save country save country
TRADDJT128F4259B1C,1,41e25950a104679ffc4a10e57b615d521863b711,Jamiroquai,Scam,"You say you fight to give us freedom
But often more than not this is abused
And the faces of a tired generation
Have decided they are sick of being used
For the purpose of current declarations
Still the same, it'll never change until the end
Is to buy appreciation of the nation
To cover the mistakes you must defend
And you say there'll be a chance for ev'ryone
To proptest against your calculated greed
But I can see into the future
Won't be long before the welfare
Send me letters telling me how much they need
And it's not been in my interest to please them
For the only interest rate to fall is mine
See a brand new generation in demanding
What you've been doing without money all this time

Scam
People try living life at speed of light
Scam
Don't know why but I have to do the things I do
Scam
Give me ten, that's the move I give you five
Scam
People say it's the way to stay alive

So you see you have to be a schemer
If you wanna love the life you have to live
And it don't matter how much I earn
'Cause I always get my fingers burned
When the man gets down to his business
And I've been searching for a reason
Why I have to give it all up just when I want to get ahead
See I had to lose car, job, wife, dog and home
Debts and threats on the telephone
Maybe I should bust a move instead
Now we all know when we watch the television
Not confused between a puppet or conviction
Glued to the screen by a thousand shallow words of widsom
It ain't what it seems when it's a single sided system
Someone's got a hold on my living
So I'm gonna have to do the things that's fair
They got to justify for what I should be giving
Should I lie, should I steal or should I care
'Cause now I've got to scam"
TRADRRK128F14913FA,1,465b814e6be27657b00f52267f0c590e156a546a,Cole Porter,Anything Goes, times changed often rewound clock since puritans got shock landed plymouth rock today shock try stem stead landing plymouth rock plymouth rock would land olden days glimpse stocking looked something shocking god knows anything goes good authors knew better words use four letter words writing prose anything goes world gone mad today good bad today black white today day night today guys today women prize today silly gigolos though great romancer know bound answer propose anything goes grandmama whose age eighty night clubs getting matey gigolos anything goes mothers pack leave poor father decide rather tennis pros anything goes driving fast cars like low bars like old hymns like bare limbs like mae west like undressed like nobody oppose every night set smart intruding nudist parties studios anything goes world gone mad today good bad today black white today day night today guys today women prize today silly gigolos though great romancer know bound answer propose anything goes saying prayers like green pears like old chairs like back stairs like love affairs like young bears like nobody oppose though great romancer know bound answer propose anything goes anything goes
TRAEDPV128F4291DF6,1,8c767117e240e5be66ce3f5e3b97ae82500a5663,OutKast,GhettoMusick, whoo whoo turn turn cut let find find way find way get without hit dig dig get ghettomusick ghettomusick find way get fit get get without doubt ghettomusick ghettomusick climbing hole climbing hole frown face place place time stay best know play round stank like stank swallow battleship sunk wish grandma could see us find way get without hit dig dig get ghettomusick ghettomusick find way get fit get get without doubt ghettomusick ghettomusick want know feel feeling good feeling great feel feeling great feeling good want know feel feeling good feeling great feel feeling great feeling good hot tub back bony tony ask grandma edna mae kearse showed smooth operator dominator state georgia hip hop stand destroy ya leave muthafucka open like foyer dirty come paranoia lawyer object disrespect technique sweat wipe sweat fight shit flush waste pipes life flow deep ground find purpose surface earth plane standard purpose campaign vein lame fame obtain ought detained hip hop sheriff locked possibility getting shit make killing ears peers hear end near fear disappear reappear fresh new light hope peaceful cloudy gon na fight like stay best know play round stank like stank swallow battleship sunk wish grandma could see us find way get without hit dig dig get ghettomusick ghettomusick find way get fit get get without doubt ghettomusick ghettomusick want know feel feeling good feeling great feel feeling great feeling good want know feel feeling good feeling great feel feeling great feeling good
TRAFNBF12903D0510B,1,f3cccf4b11fe6c97ef1dd975f89ac9dfc5e496ca,John Denver,Like A Sad Song,"Usually in the morning
I'm filled with sweet belonging
And Everything is beautiful to see
Even when it's raining
The sound of heaven singing
Is simply joyful music to me
Sometimes I feel like a sad song
Like I'm all alone without you

So many different places
A million smiling faces
Life Is so incredible to me
Especially to be near you
And how it is to touch you
Oh, paradise was made for you and me
Sometimes I feel like a sad song
Like I'm all alone without you

I know that life goes on just perfectly
Everything is just the way that it should be
Still there are times when my heart feel like breaking
And anywhere is where I'd rather be

Oh, and in the nighttime
I know that it's the right time
To hold you close and tell you I love you so
To have someone to share with
And someone I can care with
And that is why I wanted you to know

Sometimes I feel like a sad song
Like I'm all alone without you
Without you."
TRAFSLC128F9319DAF,1,10fe642e12cfdc38b06a48d4b27ce8d4dc9952a2,Delta Goodrem,You Are My Rock, one buy true love life need someone standby night drew long kept strong thank song rock touch soul brought light hope gone showed secrets could unlock brother rock seen people come go young old walks life leave bookmark story write luck run find really counts rock touch soul brought light go showed secrets could unlock brother rock one buy new love life need someone die
TRAFUHB128F427AB74,1,7aebee8a8c3b7304feac87c8f17da14212586966,The Courteeners,Not Nineteen Forever, peel pavement trying insinuate sometimes danger going far said would like go tea toast get hand thigh car turned said nineteen forever pull together know seems strange things change older woman younger man trying get attention night long asked asked twice asked four times like dance song front crawled crowd stairs followed rain nowhere found never mind probably never look pretty nineteen forever pull together know seems strange things change older woman ever slightly younger man god bless band nineteen forever pull together know seems strange things change older woman ever slightly younger man god bless band nineteen forever nineteen forever nineteen forever definitely clever
TRAGDGD128F42690FF,1,56d36f6796d39669566cd679e51c4827d510c70c,Our Lady Peace,Lying Awake,"I'm here to wear you out
I'm here to watch you hide
Nothing to figure out
I'm here to watch you die

Running away from the breast of
Your busy giant healing machine

Nobody left in line
No-one to make you shine

Running away from the backs of opinions
You've borrowed and betrayed

Lying awake
Don't ask why you should pay for this
You mother
Another
A shameless abusing
But this time we're saving you

I'm here to break you down
I'm here to bury time
Nothing to talk about
Nothing to change my mind

Running away from the breast of
Your busy giant healing machine

Lying awake
Don't ask why you should pay for this
You mother
Another
A shameless abusing
But this time we're saving you

-Instrumental-

Lying awake
Don't ask why you should pay for this
You mother
Another
A shameless abusing
But this time we're saving you

Lying awake
Don't ask why you should pay for this
You mother
Another
A shameless abusing
But this time we're saving you"
TRAGGKO12903CB4F58,1,22af4db3d4522b6568703818b04729898d0184ea,Miss Li,Let Her Go, say things wan na say cause always something way things wan na cause someone like holding pushing back yeah yooouuuu let go let grow scared scared cold heart hand means everyday bloody hand always way knows nothing little toy disspoyed yeah yeah yoooouu let go let grow hurt x3 anymore hurt x3 anymore let x3 let go let let go yeah yeah yoooooou let go come got ta let got ta let got ta let go go got ta let got ta let grow let go
TRAGODU128F427ED3F,1,910bd0b6784572576a8e7bf481e870547db9a4be,British Sea Power,True Adventures, turgid calls winter charge true adventures awaking hearts nights overwhelmed gloom see foxes moon valleys drop mountains rise lift head brave skies forgotten names lakes forming pockets brain distant glow shadow shadow strong weak sunken lines speak think gone friend comes back senescence senility long sleep discarded worth quiet fresh earth valleys drop mountains rise lift head brave skies think gone friend comes back final cry whimper sigh fast slow brass gold valleys drop mountains rise lift head brave skies think gone friend comes back think gone friend comes back
TRAGOTA128F92F92C2,1,1987fc438288c975436658c3ab4c789ad98889bd,Ralph McTell,Streets Of London, seen old man closed market kicking papers worn shoes eyes see pride hand held loosely side yesterday papers telling yesterday news tell lonely say sun shine let take hand lead streets london show something make change mind seen old girl walks streets london dirt hair clothes rags time talking keeps right walking carrying home two carrier bags tell lonely say sun shine let take hand lead streets london show something make change mind night café quarter past eleven old man sitting looking world rim teacup tea lasts hour wanders home alone tell lonely say sun shine let take hand lead streets london show something make change mind seen old man outside seaman mission memory fading metal ribbons wears winter city rain cries little pity one forgotten hero world care tell lonely say sun shine let take hand lead streets london show something make change mind
TRAHFAO12903CBCD36,1,102829a24187ad23f86c54a07bf1e9bd426874b5,"Dave ""Baby"" Cortez",The Happy Organ, best things life free give birds bees need money want want want want want want want love gives thrill love pay bills need money want want want want want want want money get ev rything true get use need money want want want want want want want money lots money want uh huh whole lot money want uh huh uh huh ah ah oh yeah want uh huh want want uh huh want money lots money want uh huh whole lot money want uh huh uh huh ah ah oh yeah want uh huh want
TRAHFJX128F93585D5,1,6db328fcf3c57a00b6313860db2c8de5632040c4,Janis Ian,Jesse, jesse come home hole bed slept growing cold hey jesse face place lay hearth apart hangs heart leaving light stairs scared wait hey jesse lonely come home jesse floors boards recalling step remember pictures fading shaded grey still set place table noon leaving light stairs scared wait hey jesse lonely come home jesse spread bed like left kept blues greens recently cleaned seemingly new hey jes swallow light stairs hair sleep unaware hey jesse lonely come home
TRAHUQA128F424362D,1,450a7237c8ae4cc09d4517d68bc5b63a93138f9f,Taxiride,Get Set, makin scene really mean make believe find place us alone depths emotion know baby get set get set everybody way way meet late late everybody way way nowhere nowhere kick seat let elevate hold know gon na break roller coaster ride inside mind need terrify know baby get set get set everybody way way meet late late everybody way way nowhere nowhere never gets far never gets far never gets far climb aboard nothing concentrate see forget end ride hypnotized sound late get set get set everybody way way meet late late everybody way way nowhere nowhere want want want
TRAKLEZ128F4270649,1,e40bf2fc1060a6362d42bd1b12d7789be1d50fbb,Martha Wainwright,Who Was I Kidding, left pain dawn never thought would could easy inclined carry hold hard head watch walk see tears one one fall hard head forevermore fall around ground deep far go tonight meet dawn nice see old friend learn accept things never liked even less rains pours hard head forever fall ground deep far kidding kidding oh record label come yet gained weight think romeo gon na show oh know babe best thing yet take would could fuck mother loves daddy needs brother feeds far kidding
TRAKQQD128F932A358,1,9b3d5ef47c293766480d23acfd71a82f5a56622d,Bruce Springsteen,Waitin' On A Sunny Day, raining cloud sky must tear eye everything okay funny thought felt sweet summer breeze must sighing deep worry gon na find way waitin waitin sunny day gon na chase clouds away yeah waitin sunny day without working rain falling half party one dog town need chase blues away without drummer girl keep beat ice cream truck deserted street hope coming stay waitin waitin sunny day gon na chase clouds away yeah waitin sunny day hard times baby well come us sure ticking clock wall sure turning night day smile girl brings morning light eyes lifts away blues rise hope coming stay waitin waitin sunny day gon na chase clouds away yeah waitin sunny day
TRAKWTZ128F933E60D,1,daa368bafcb6736743dba3fa7e2fcf40927fc8aa,The Heavy,How You Like Me Now?, time loved wrong need know see bad bad bad bad man made deal yeah found brand new love man wait till see wait like like like like like like like like remember time eat yeah line give cheat would see right sing sad sad sad sad song would give would ya like like like like like like like like make love baby make want baby make love baby make want baby oh mercy hello oh yeah oh yes say hey yeah
TRALEPN128F9311179,1,f1b7b42a5ed11ca128cc190c1cbe8bb2fa98525d,Arctic Monkeys,Dancing Shoes, get dancing shoes one thing mind hoping looking sure rummaging oh shit shock horror seen future bride yeah oh absurd say first word waiting waiting reason came scared well always know lights flashing tonight might exchange glance keep pretending dance act like happening impolite go mention name instead hope best reason came scared well always get dancing shoes sexy little swine hoping looking sure rummaging said shit shock horror seen future bride yeah yeah oh absurd say first word waiting waiting
TRALKKD128F92D0823,1,e86c01733cb6bd887c1f498daca0091a848417d0,Jamie Woon,Wayfaring Stranger, poor wayfaring stranger traveling world alone sickness toil danger bright land go going see mother going roam going jordan going home know dark clouds gather around know way rough steep beautiful fields lie beyond souls redeem vigils keep going see father going roam going jordan going home want wear crown glory get home bright land want shout satan story concert bloodwashed band going see brothers said need come going jordan going home
TRALKLN128F92DBB79,1,d58d17a50caf3d25a456c2c212fc1b103f3f656a,Fred Astaire,Slap That Bass, shall dance heard fred astaire ginger rogers rko vocalizations sound like ship engine zoom zoom zoom zoom world mess politics taxes people grinding axes happiness zoom zoom zoom zoom rhythm ale future upset get someone slap bass happiness little listening big bass fiddle slap bass slap till dizzy slap bass keep rhythm busy zoom zoom zoom misery got go echo misery got go slap bass use like tonic slap bass keep philharmonic zoom zoom zoom happiness would better zoomed zoomed today see happiest men got rhythm case want slap bass slap away troubles zoom zoom zoom slap bass got got got got got got engine sounds
TRANDHR12903D052BC,1,4d3ad29a4f66ab72b08457207c14aa7a0b4fb91f,Leftfield,Release The Pressure, got stand fight creation vanity know guide alone searching find love lasts time got find peace unity release pressure got stand fight creation vanity know guide alone searching find love lasts time got find peace unity bruin dah feel release pressure hear peace unity release pressure build got keep funky dance sway eh heh laws left king rain transalt movement takin inferior wow
TRAHSGT128F4238E3F,1,0,Michel Jonasz,Est-Ce La Paix Qui Passe Dans L'Espace, est ce possible est ce déjà visible est ce la paix qui passe dans espace elle arrive elle déjà touché nos rives ecoute nos prières plaintives attendez moi veux pas rater grand rendez vous suis là derrière accroché aux antennes une mouche des ondes aux ondes racont ra tout attendez moi veux pas rater grand rendez vous suis là derrière accroché aux antennes une mouche des ondes aux ondes racont ra tout est ce possible est ce déjà visible est ce la paix qui passe dans espace
TRANIPA128F93151A2,1,0,Dionne Warwick,Just One Of Those Things, abelard said eloise forget drop line please juliet cried romeo ear romeo face fact dear one things one crazy flings one bells rings one things one nights one fabulous flights trip moon gossamer wings one things thought bit end started painting town aware love affair hot cool goodbye dear amen hoping meet great fun one things thought bit end started started painting town aware love affair hot cool goodbye goodbye dear amen hoping meet great fun one one things one things
TRANKMB128F423EE5A,1,0,Badly Drawn Boy,Epitaph, please leave wanting hope never die need say promise try give never ask new life door cradle rocks falls new fruit fills trees cements melody signify free troubles passing decaying simple times tread tail pride est maintenant decide nothing better please leave wanting hope never die need say promise try
TRANMGR128F9307086,1,0,Diana King,I Say A Little Prayer, say little prayer go say little prayer moment wake put make say little prayer combing hair wonder dress fe wear say little prayer forever ever stay heart love forever ever never part love together together without would heartbreak run fe bus love ride think bout us love say little prayer say little prayer work take time coffee break time say little prayer oh forever ever stay heart love forever ever never part love together together without would heartbreak say little prayer go say little prayer darling believe one say love oh forever ever stay heart love forever ever never part love together together without forever ever stay heart love forever ever never part love together together without would heartbreak yeah nobody heartbreak forever ever stay heart love forever ever never part love together together love forever ever stay heart forever ever forever ever together together without would heartbreak heartbreak yeah forever ever oh stay heart love forever ever never part love together together together together love forever ever
TRANNZZ128F92C22F7,1,0,Justin Timberlake,What Goes Around...Comes Around, hey girl everything wanted man know gave world palm hand love went away seem understand thought baby end guess wrong want think want talk sick believe ending way confused feeling blues without tell fair way really going say goodbye known better came around gon na make cry breaking heart watch run around cause know living lie okay baby cause time find goes around goes around goes around comes way back around goes around goes around goes around comes way back around goes around goes around goes around comes way back around goes around goes around goes around comes way back around yeah girl remember everything claimed said moving maybe maybe funny thing ready give name thought baby shame guess wrong want think want talk hmm sick believe ending way confused uh feeling blues yeah without tell fair way really going say goodbye shoulda known better came around shoulda known better gon na make cry breaking heart watch run around cause know living lie okay baby cause time find goes around goes around goes around comes way back around goes around goes around goes around comes way back around goes around goes around goes around comes way back around goes around goes around goes around comes way back around yeah goes around comes around yeah goes around comes around know goes around comes around yeah goes around comes around know want think huh want talk sick believe ending way confused feeling blues without tell fair way really going say goodbye shoulda known better came around shoulda known better gon na make cry breaking heart watch run around breaking heart cause know living lie okay baby cause time find goes around goes around goes around comes way back around goes around goes around goes around comes way back around goes around goes around goes around comes way back around goes around goes around goes around comes way back around yeah yo yo let paint picture baby spend nights alone never comes home every time call get busy tone heard found way goes cheated girl heart bleeded girl goes without saying left feeling hurt classic case scenario tale old time girl got deserved want somebody cure lonely nights wish somebody could come make right girl somebody sympathy see goes around comes back around thought told ya hey goes around comes back around thought told ya hey goes around comes back around thought told ya hey goes around comes back around thought told ya hey see listen baby yeah yeah yeah yeah goes around comes back around
TRANOTT128F14636FA,1,0,Rod Stewart,Every Time We Say Goodbye, everytime say goodbye die little everytime say goodbye wonder little gods must know think little allow go near air spring hear lark somewhere begin sing love song finer strange change major minor everytime say goodbye love song finer strange change major minor everytime say goodbye
TRANPOL128F932D227,1,0,Heart,Make Me, tell time light hiding eyes see promises never made sweet surprise make high make low make stop come let damn thing go hanging heart make love fall apart come make talk tell tell true tell wan na gon na go one one go two two need place lay head take wine onto tongue pick shake shake need heart hear song hold see let go open hand set free like dandelion like hitcher wind set free set free set free free free make fly make fall make everything make nothing hanging heart make love fall apart come make
TRANSKF128F147FCB4,1,0,Phil Collins,Two Hearts, well reason believe always put faith believe getting nowhere cos hurts never let go look look cos always behind remind two hearts believing one mind know two hearts believing one mind cos easy way understand much life like blinded teaches never let go much love never know reach matter far wherever two hearts believing one mind beating together till end time know two hearts believing one mind together forever till end time knows knows always special place heart knows knows knows yeah knows knows matter far apart knows always right beside two hearts believing one mind beating together till end time know two hearts believing one mind together forever till end time know two hearts believing one mind together forever til end time two hearts two hearts believing one mind beating together til end time
TRANSON128F4290353,1,0,Jay-Jay Johanson,The girl I love is gone, girl love gone never find new one pass still wondering could one girl love gone solitary fills home grieves see walking leave standing alone well might foolish girls meet still neither young see guarantee girl love gone things never emptiness inside grows stronger every night ease pain girl love gone good good good
TRANWIA128F146142E,1,0,Eternal,Oh Baby I, feel touch hand understand much need love given wings things never dreamed promise long together cherish everlasting love oh baby need know let go always forever want know wan na matter near far wan na one open door heart oh baby oh baby oh baby x2 secrets keep safe arms comfort river wide mountain high heart follow go anywhere long together cherish everlasting love oh baby need know let go always forever want know wan na matter near far wan na one open door heart oh baby oh baby oh baby x2 may times rain fall mind oh get love need oh baby oh oh baby oh darling go anywhere long together cherish everlasting love oh baby need know let go always forever want know wan na matter near far wan na one open door oh baby need together love grow always forever want know want matter near far want one open door heart ad lib fade
TRAAERZ128F1496921,1,0,Wayne Wonder,All This Time, baby time leave oh yeah time knew someday need find something left behind something give tear like night love disappear hearts good souvenirs memories forever time regrets sun still shine sun still set heart forgives heart forgets would time oh yeah one kiss even though comes close eyes make wish hoping remember time regrets sun still shines sun still sets heart forgives heart forgets would time oh yeah say goodbye give another try sorry cry cause crying time oh yeah oh girl time knew someday need find something left behind something give tears like night love disappear hearts good souvenirs memories forever time regrets sun still shines sun still sets heart forgives heart forgets would
TRABKSJ12903CB5BD6,1,0,We Have Band,Divisive, looking looking easy see one lies working cause working let count three hard disguise part plan taking hand one damned merry go round hard explain hide shame play game one many found crystal take way take looking looking easy see one lies working cause working let count three hard disguise divisive take way take take deep take deep hands make sound heart pounds take anymore think know true comes view matter divisive take way take
TRABKZD128F934267E,1,0,Rhythm On The Loose,Break of Dawn,"I'm surprised to see your suitcase at the door
Remember the good times, don't you want some more?
I'm surprised to see your suitcase at the door
Remember the good times, don't you want some more?

We've, gotta love
We've, gotta love
We've, gotta love

I'm surprised to see your suitcase at the door
Remember the good times, don't you want some more?
I'm surprised to see your suitcase at the door
Remember the good times, don't you want some more?

I'm surprised to see your suitcase at the door
Remember the good times, don't you want some more?
I'm surprised to see your suitcase at the door
Remember the good times, don't you want some more?

We've, gotta love
We've, gotta love
We've, gotta love

I'm surprised to see your suitcase at the door
Remember the good times, don't you want some more?
I'm surprised to see your suitcase at the door
Remember the good times, don't you want some more?"
TRABMBG128F429E9F1,1,0,Cat Power,Sweedeedee, wash clothes swee dee dee hang em line see way wash clothes cookin must fine morning till break day know everybody little hard luck sometimes know lately havin mine used live fleabag apartment know kind come home say got ta leave leave leave city wash clothes swee dee dee hang em line see way wash clothes cookin must fine morning unill break day know everybody little hard luck sometimes know lately havin mine
TRABVIL128F427978C,1,0,Leonard Cohen,Democracy, coming hole air nights tiananmen square coming feel exactly real real exactly wars disorder sirens night day fires homeless ashes gay democracy coming coming crack wall visionary flood alcohol staggering account sermon mount pretend understand coming silence dock bay brave bold battered heart chevrolet democracy coming coming sorrow street holy places races meet homicidal bitchin goes every kitchen determine serve eat wells disappointment women kneel pray grace god desert desert far away democracy coming sail sail mighty ship state shores need past reefs greed squalls hate sail sail sail coming america first cradle best worst got range machinery change got spiritual thirst family broken lonely say heart got open fundamental way democracy coming coming women men baby making love going deep river going weep mountain going shout amen coming like tidal flood beneath lunar sway imperial mysterious amorous array democracy coming sail sail sentimental know mean love country stand scene neither left right staying home tonight getting lost hopeless little screen stubborn garbage bags time decay junk still holding little wild bouquet democracy coming
TRACTRN12903D0D6C2,1,0,Roy Orbison,Running Scared, runnin scared place go afraid might show yeah runnin scared would came back wanted runnin scared feelin low runnin scared love runnin scared afraid lose came back one would choose standing sure head air heart breaking one would turned around walked away
TRADFLG128F4244A4B,1,0,Luka Bloom,Sound,"Outside the churchyard walls
I hear Sunday prayer
The answer and the calls
Echo through the air
Sermons begin
I don't go in
Outside I hear
I reach for my guitar
Imagine where you are
And sing you
I sing you unto me
And you are there
Every note is sacred
Every word's a little prayer
As the blackbird's call
Or the last leaf's fall
I reach for my guitar
Imagine where you are
And sing you
Outside I hear prayer
Outside I hear prayer
You are everywhere"
